Participant,Age,Sex,Handedness,Condition,Cue,SOA,Resp,RT,Control,Q1.YesNo.resp,Q2.LeftRight.resp,Q3.PAS.resp,MergedConds,MainConds,outlier
8,25,female,right,18,No,17,2,581,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,2,583,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,2,588,1,1,1,2,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,2,613,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,2,666,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,2,706,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,2,706,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,2,900,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,18,No,17,8,597,0,0,0,0,SOA17_NoCue_1Horiz,NoCue,NO
8,25,female,right,19,Right,217,2,79,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,2,184,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,2,242,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,2,265,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,2,300,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,2,322,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,2,432,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,2,647,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,8,280,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,8,542,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,8,707,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,8,719,1,2,2,2,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,19,Right,217,8,1415,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,202,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,266,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,281,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,325,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,327,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,369,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,509,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,647,1,2,1,2,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,661,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,822,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,847,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,2,860,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,20,Right,150,8,449,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,2,357,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,2,359,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,2,437,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,2,565,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,2,988,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,2,1064,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,8,434,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,8,519,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,8,535,1,2,2,1,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,8,604,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,8,647,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,8,745,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,21,Right,83,8,812,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,2,775,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,2,1630,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,505,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,512,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,536,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,548,1,2,1,1,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,580,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,622,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,629,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,689,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,705,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,873,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,22,Right,17,8,1109,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,23,Right,0,2,530,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,23,Right,0,2,809,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,23,Right,0,2,888,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,23,Right,0,8,277,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,23,Right,0,8,549,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,23,Right,0,8,578,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,23,Right,0,8,647,1,2,2,2,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,24,Left,-217,2,730,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,213,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,249,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,283,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,326,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,327,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,334,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,352,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,360,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,525,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,607,1,2,1,1,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,1012,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,24,Left,-217,8,1181,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,318,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,330,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,335,1,2,2,2,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,377,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,425,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,428,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,514,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,521,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,585,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,664,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,698,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,1005,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,25,Left,-150,8,1045,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,2,365,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,2,603,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,296,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,360,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,385,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,454,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,475,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,622,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,810,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,875,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,1030,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,1159,1,2,1,1,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,26,Left,-83,8,1587,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,356,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,401,1,1,1,3,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,410,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,451,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,519,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,523,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,529,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,559,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,631,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,648,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,678,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,2,923,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,27,Left,-17,8,677,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,28,Left,0,2,379,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,28,Left,0,2,385,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,28,Left,0,2,506,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,28,Left,0,2,533,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,28,Left,0,2,880,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,28,Left,0,2,1557,1,2,2,2,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,28,Left,0,8,587,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,29,Right,-217,2,836,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,223,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,257,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,280,1,2,1,1,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,283,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,309,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,337,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,389,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,443,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,471,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,522,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,529,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,29,Right,-217,8,1387,0,0,0,0,SOA217_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,2,716,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,2,720,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,2,895,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,2,896,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,2,1058,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,388,1,2,1,2,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,423,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,453,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,586,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,634,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,677,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,715,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,30,Right,-150,8,1105,0,0,0,0,SOA150_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,2,391,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,2,574,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,2,737,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,2,862,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,2,878,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,2,932,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,8,421,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,8,441,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,8,535,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,8,547,1,2,2,2,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,8,554,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,8,801,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,31,Right,-83,8,977,0,0,0,0,SOA83_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,449,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,465,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,527,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,556,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,570,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,573,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,612,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,644,1,2,2,1,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,648,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,663,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,663,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,667,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,32,Right,-17,2,906,0,0,0,0,SOA17_Incongr_1Vert,Vert1st,NO
8,25,female,right,33,Right,0,2,381.0748434,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,33,Right,0,2,534.0518518,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,33,Right,0,2,642.7268703,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,33,Right,0,2,667.5561509,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,33,Right,0,2,830.088504,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,33,Right,0,8,582.6252999,0,0,0,0,SOA0_Incongr_Bias2,Vert1st,NO
8,25,female,right,34,Left,217,2,57,1,1,1,2,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,115,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,124,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,166,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,222,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,273,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,278,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,285,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,325,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,336,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,2,363,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,8,153,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,34,Left,217,8,580,0,0,0,0,SOA217_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,220,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,244,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,261,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,287,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,306,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,313,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,320,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,368,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,389,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,485,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,627,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,650,1,2,2,2,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,35,Left,150,2,823,0,0,0,0,SOA150_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,232,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,316,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,333,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,348,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,406,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,415,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,495,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,519,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,562,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,632,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,2,756,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,8,724,0,0,0,0,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,36,Left,83,8,766,1,2,1,1,SOA83_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,2,454,1,1,1,2,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,2,468,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,2,562,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,2,625,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,2,766,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,425,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,570,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,652,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,715,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,730,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,794,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,832,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,37,Left,17,8,1156,0,0,0,0,SOA17_Incongr_1Horiz,Horiz1st,NO
8,25,female,right,38,Left,0,2,370.9661443,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,38,Left,0,2,394.5383687,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,38,Left,0,2,452.8506364,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,38,Left,0,8,515.2975577,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,38,Left,0,8,634.6100365,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,38,Left,0,8,634.9983845,0,0,0,0,SOA0_Incongr_Bias8,Horiz1st,NO
8,25,female,right,38,Left,0,8,855.1513687,1,2,2,2,SOA0_Incongr_Bias8,Horiz1st,NO
9,36,female,right,1,No,217,2,164,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,184,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,198,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,227,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,241,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,246,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,247,1,2,2,1,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,251,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,252,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,269,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,281,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,400,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,1,No,217,2,410,0,0,0,0,SOA217_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,246,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,292,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,307,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,307,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,312,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,371,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,386,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
9,36,female,right,2,No,150,2,394,0,0,0,0,SOA150_NoCue_1Horiz,NoCue,NO
